campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
204,Email - Facebook - Feb2024,Email,Facebook,64,2024-02-16,2024-04-18,8932,7457.02,1022965,51938,2024-02-10T00:00:00
205,Email - Facebook - Feb2024,Email,Facebook,9,2024-02-16,2024-04-18,8932,7457.02,1022965,51938,2024-02-04T00:00:00
206,Social Media - Facebook - Oct2024,Social Media,Facebook,15,2024-10-05,2024-12-13,41112,,11072554,182975,2024-09-26T00:00:00
207,Social Media - Facebook - Oct2024,Social Media,Facebook,61,2024-10-05,2024-12-13,41112,,11072554,182975,2024-09-30T00:00:00
208,Social Media - LinkedIn - Mar2024,Social Media,LinkedIn,14,2024-03-28,2024-04-24,24127,26624.97,3066035,101971,2024-03-21T00:00:00
209,Display - LinkedIn - Jul2024,Display,LinkedIn,22,2024-07-08,2024-09-05,17291,19202.16,3168034,81136,2024-07-01T00:00:00
210,Display - LinkedIn - Jul2024,Display,LinkedIn,34,2024-07-08,2024-09-05,17291,19202.16,3168034,81136,2024-06-29T00:00:00
211,Display - LinkedIn - Jul2024,Display,LinkedIn,32,2024-07-08,2024-09-05,17291,19202.16,3168034,81136,2024-06-27T00:00:00
212,Display - TikTok - Dec2021,Display,TikTok,4,2021-12-07,2022-02-23,14285,12548.94,4613377,190888,2021-11-29T00:00:00
213,Display - TikTok - Dec2021,Display,TikTok,63,2021-12-07,2022-02-23,14285,12548.94,4613377,190888,2021-11-30T00:00:00
214,Display - TikTok - Dec2021,Display,TikTok,32,2021-12-07,2022-02-23,14285,12548.94,4613377,190888,2021-11-23T00:00:00
215,Display - TikTok - Feb2023,Display,TikTok,2,2023-02-09,2023-03-11,13476,11227.13,1891109,40033,2023-01-27T00:00:00
216,Display - TikTok - Feb2023,Display,TikTok,21,2023-02-09,2023-03-11,13476,11227.13,1891109,40033,2023-01-31T00:00:00
217,Display - Google - Nov2023,Display,Google,59,2023-11-16,2024-01-05,7781,7898.0,1043940,32753,2023-11-03T00:00:00
218,Display - Google - Nov2023,Display,Google,25,2023-11-16,2024-01-05,7781,7898.0,1043940,32753,2023-11-05T00:00:00
219,Display - Google - Nov2023,Display,Google,19,2023-11-16,2024-01-05,7781,7898.0,1043940,32753,2023-11-06T00:00:00
220,Display - Google - Nov2023,Display,Google,46,2023-11-16,2024-01-05,7781,7898.0,1043940,32753,2023-11-09T00:00:00
221,Display - Google - Nov2023,Display,Google,29,2023-11-16,2024-01-05,7781,7898.0,1043940,32753,2023-11-15T00:00:00
222,Social Media - TikTok - Aug2022,Social Media,TikTok,23,2022-08-24,2022-10-18,13928,11963.84,1979658,48840,2022-08-17T00:00:00
223,Social Media - TikTok - Aug2022,Social Media,TikTok,33,2022-08-24,2022-10-18,13928,11963.84,1979658,48840,2022-08-12T00:00:00
224,Social Media - TikTok - Aug2022,Social Media,TikTok,52,2022-08-24,2022-10-18,13928,11963.84,1979658,48840,2022-08-21T00:00:00
225,Social Media - TikTok - Aug2022,Social Media,TikTok,35,2022-08-24,2022-10-18,13928,11963.84,1979658,48840,2022-08-21T00:00:00
226,Social Media - TikTok - Aug2022,Social Media,TikTok,62,2022-08-24,2022-10-18,13928,11963.84,1979658,48840,2022-08-12T00:00:00
227,Social Media - YouTube - Jun2022,Social Media,YouTube,29,2022-06-01,2022-08-12,44004,47803.34,3172695,186792,2022-05-27T00:00:00
228,Social Media - YouTube - Jun2022,Social Media,YouTube,54,2022-06-01,2022-08-12,44004,47803.34,3172695,186792,2022-05-18T00:00:00
229,Social Media - YouTube - Jun2022,Social Media,YouTube,31,2022-06-01,2022-08-12,44004,47803.34,3172695,186792,2022-05-31T00:00:00
230,Social Media - YouTube - Jun2022,Social Media,YouTube,36,2022-06-01,2022-08-12,44004,47803.34,3172695,186792,2022-05-20T00:00:00
231,Social Media - Twitter - Jan2023,Social Media,Twitter,33,2023-01-24,2023-03-15,27559,28641.98,4839806,372214,2023-01-11T00:00:00
232,Social Media - Twitter - Jan2023,Social Media,Twitter,57,2023-01-24,2023-03-15,27559,28641.98,4839806,372214,2023-01-11T00:00:00
233,Search - Instagram - Nov2022,Search,Instagram,34,2022-11-05,2023-01-20,33753,30007.43,10981768,710770,2022-10-24T00:00:00
234,Search - Instagram - Nov2022,Search,Instagram,17,2022-11-05,2023-01-20,33753,30007.43,10981768,710770,2022-11-04T00:00:00
235,Search - Instagram - Nov2022,Search,Instagram,55,2022-11-05,2023-01-20,33753,30007.43,10981768,710770,2022-11-04T00:00:00
236,Display - TikTok - Jul2022,Display,TikTok,11,2022-07-28,2022-09-15,8977,8149.78,1003376,13858,2022-07-16T00:00:00
237,Display - TikTok - Jul2022,Display,TikTok,7,2022-07-28,2022-09-15,8977,8149.78,1003376,13858,2022-07-23T00:00:00
238,Display - TikTok - Jul2022,Display,TikTok,64,2022-07-28,2022-09-15,8977,8149.78,1003376,13858,2022-07-20T00:00:00
239,Email - Instagram - Nov2024,Email,Instagram,21,2024-11-27,2025-02-16,5453,6453.42,2015476,108602,2024-11-17T00:00:00
240,Email - Instagram - Nov2024,Email,Instagram,52,2024-11-27,2025-02-16,5453,6453.42,2015476,108602,2024-11-19T00:00:00
241,Email - Instagram - Nov2024,Email,Instagram,30,2024-11-27,2025-02-16,5453,6453.42,2015476,108602,2024-11-20T00:00:00
242,Email - TikTok - Sep2022,Email,TikTok,8,2022-09-28,2022-10-21,3820,3406.63,997275,48017,2022-09-15T00:00:00
243,Email - TikTok - Sep2022,Email,TikTok,25,2022-09-28,2022-10-21,3820,3406.63,997275,48017,2022-09-20T00:00:00
244,Email - TikTok - Sep2022,Email,TikTok,58,2022-09-28,2022-10-21,3820,3406.63,997275,48017,2022-09-25T00:00:00
245,Email - TikTok - Sep2022,Email,TikTok,54,2022-09-28,2022-10-21,3820,3406.63,997275,48017,2022-09-23T00:00:00
246,Display - Twitter - Jun2021,Display,Twitter,58,2021-06-22,2021-09-12,3685,3254.68,1592463,28667,2021-06-16T00:00:00
247,Video - YouTube - Oct2023,Video,YouTube,1,2023-10-23,2023-10-31,131708,136890.07,35968023,1574207,2023-10-15T00:00:00
248,Video - YouTube - Oct2023,Video,YouTube,55,2023-10-23,2023-10-31,131708,136890.07,35968023,1574207,2023-10-09T00:00:00
249,Social Media - YouTube - May2021,Social Media,YouTube,42,2021-05-10,2021-07-09,6224,5754.57,1647866,108367,2021-05-03T00:00:00
250,Social Media - YouTube - May2021,Social Media,YouTube,63,2021-05-10,2021-07-09,6224,5754.57,1647866,108367,2021-05-02T00:00:00
251,Social Media - YouTube - May2021,Social Media,YouTube,35,2021-05-10,2021-07-09,6224,5754.57,1647866,108367,2021-05-07T00:00:00
252,Social Media - YouTube - May2021,Social Media,YouTube,15,2021-05-10,2021-07-09,6224,5754.57,1647866,108367,2021-05-05T00:00:00
253,Social Media - YouTube - May2021,Social Media,YouTube,28,2021-05-10,2021-07-09,6224,5754.57,1647866,108367,2021-05-03T00:00:00
254,Influencer - TikTok - Jun2024,Influencer,TikTok,2,2024-06-08,2024-07-03,13236,12735.11,2972650,65141,2024-06-04T00:00:00
255,Influencer - TikTok - Jun2024,Influencer,TikTok,52,2024-06-08,2024-07-03,13236,12735.11,2972650,65141,2024-06-02T00:00:00
256,Influencer - TikTok - Jun2024,Influencer,TikTok,57,2024-06-08,2024-07-03,13236,12735.11,2972650,65141,2024-05-31T00:00:00
257,Influencer - TikTok - Jun2024,Influencer,TikTok,1,2024-06-08,2024-07-03,13236,12735.11,2972650,65141,2024-06-02T00:00:00
258,Social Media - Instagram - May2021,Social Media,Instagram,26,2021-05-08,2021-06-07,39854,36991.85,14786075,746933,2021-04-29T00:00:00
259,Social Media - Instagram - May2021,Social Media,Instagram,32,2021-05-08,2021-06-07,39854,36991.85,14786075,746933,2021-04-25T00:00:00
260,Social Media - Instagram - May2021,Social Media,Instagram,27,2021-05-08,2021-06-07,39854,36991.85,14786075,746933,2021-04-25T00:00:00
261,Social Media - Instagram - May2021,Social Media,Instagram,33,2021-05-08,2021-06-07,39854,36991.85,14786075,746933,2021-05-02T00:00:00
262,Social Media - Instagram - May2021,Social Media,Instagram,55,2021-05-08,2021-06-07,39854,36991.85,14786075,746933,2021-04-28T00:00:00
263,Social Media - Twitter - Mar2023,Social Media,Twitter,5,2023-03-15,2023-06-09,5270,4519.3,2179806,126842,2023-03-09T00:00:00
264,Social Media - Twitter - Mar2023,Social Media,Twitter,40,2023-03-15,2023-06-09,5270,4519.3,2179806,126842,2023-03-09T00:00:00
265,Email - Twitter - Aug2024,Email,Twitter,18,2024-08-19,2024-10-11,2955,2161.37,-473942,25679,2024-08-10T00:00:00
266,Email - Twitter - Aug2024,Email,Twitter,53,2024-08-19,2024-10-11,2955,2161.37,-473942,25679,2024-08-09T00:00:00
267,Influencer - YouTube - Nov2020,Influencer,YouTube,8,2020-11-03,2021-01-16,55053,58350.49,24030324,1810715,2020-11-02T00:00:00
268,Influencer - Twitter - Nov2023,Influencer,Twitter,33,2023-11-01,2023-12-27,11793,14142.31,4719537,134086,2023-10-25T00:00:00
269,Influencer - Twitter - Nov2023,Influencer,Twitter,48,2023-11-01,2023-12-27,11793,14142.31,4719537,134086,2023-10-29T00:00:00
270,Influencer - Twitter - Nov2023,Influencer,Twitter,31,2023-11-01,2023-12-27,11793,14142.31,4719537,134086,2023-10-31T00:00:00
271,Influencer - Twitter - Nov2023,Influencer,Twitter,22,2023-11-01,2023-12-27,11793,14142.31,4719537,134086,2023-10-18T00:00:00
272,Social Media - Twitter - Jan2022,Social Media,Twitter,55,2022-01-09,2022-01-18,28611,21494.02,2946531,41239,2021-12-27T00:00:00
273,Video - LinkedIn - Oct2024,Video,LinkedIn,40,2024-10-10,2024-11-22,44305,53044.6,7808443,621319,2024-09-27T00:00:00
274,Video - LinkedIn - Oct2024,Video,LinkedIn,59,2024-10-10,2024-11-22,44305,53044.6,7808443,621319,2024-09-27T00:00:00
275,Video - LinkedIn - Oct2024,Video,LinkedIn,6,2024-10-10,2024-11-22,44305,53044.6,7808443,621319,2024-10-02T00:00:00
276,Influencer - Instagram - Sep2020,Influencer,Instagram,17,2020-09-29,2020-10-08,29429,22152.56,3913112,180082,2020-09-19T00:00:00
277,Influencer - Instagram - Sep2020,Influencer,Instagram,57,2020-09-29,2020-10-08,29429,22152.56,3913112,180082,2020-09-28T00:00:00
278,Influencer - Instagram - Sep2020,Influencer,Instagram,35,2020-09-29,2020-10-08,29429,22152.56,3913112,180082,2020-09-15T00:00:00
279,Influencer - Instagram - Sep2020,Influencer,Instagram,5,2020-09-29,2020-10-08,29429,22152.56,3913112,180082,2020-09-21T00:00:00
280,Influencer - Instagram - Sep2020,Influencer,Instagram,59,2020-09-29,2020-10-08,29429,22152.56,3913112,180082,2020-09-27T00:00:00
281,Search - Instagram - Feb2020,Search,Instagram,25,2020-02-12,2020-03-18,15216,11995.79,3100572,79923,2020-01-31T00:00:00
282,Search - Instagram - Feb2020,Search,Instagram,46,2020-02-12,2020-03-18,15216,11995.79,3100572,79923,2020-02-10T00:00:00
283,Social Media - YouTube - Nov2023,Social Media,YouTube,28,2023-11-05,2023-12-17,16154,16486.43,5865999,188407,2023-11-04T00:00:00
284,Social Media - YouTube - Nov2023,Social Media,YouTube,20,2023-11-05,2023-12-17,16154,16486.43,5865999,188407,2023-10-23T00:00:00
285,Social Media - YouTube - Nov2023,Social Media,YouTube,42,2023-11-05,2023-12-17,16154,16486.43,5865999,188407,2023-11-02T00:00:00
286,Social Media - YouTube - Nov2023,Social Media,YouTube,61,2023-11-05,2023-12-17,16154,16486.43,5865999,188407,2023-10-24T00:00:00
287,Search - LinkedIn - Oct2022,Search,LinkedIn,34,2022-10-16,2022-11-24,44886,,15844799,583343,2022-10-06T00:00:00
288,Search - LinkedIn - Oct2022,Search,LinkedIn,8,2022-10-16,2022-11-24,44886,,15844799,583343,2022-10-10T00:00:00
289,Search - LinkedIn - Oct2022,Search,LinkedIn,23,2022-10-16,2022-11-24,44886,,15844799,583343,2022-10-08T00:00:00
290,Social Media - Facebook - May2020,Social Media,Facebook,28,2020-05-10,2020-07-01,37892,39591.79,2877358,126173,2020-05-06T00:00:00
291,Search - LinkedIn - Oct2021,Search,LinkedIn,25,2021-10-31,2022-01-16,23544,28076.95,2061709,26720,2021-10-20T00:00:00
292,Search - LinkedIn - Oct2021,Search,LinkedIn,41,2021-10-31,2022-01-16,23544,28076.95,2061709,26720,2021-10-19T00:00:00
293,Search - LinkedIn - Oct2021,Search,LinkedIn,5,2021-10-31,2022-01-16,23544,28076.95,2061709,26720,2021-10-21T00:00:00
294,Search - LinkedIn - Oct2021,Search,LinkedIn,11,2021-10-31,2022-01-16,23544,28076.95,2061709,26720,2021-10-30T00:00:00
295,Search - LinkedIn - Oct2021,Search,LinkedIn,46,2021-10-31,2022-01-16,23544,28076.95,2061709,26720,2021-10-20T00:00:00
296,Search - Facebook - Sep2023,Search,Facebook,1,2023-09-28,2023-10-09,98657,86200.31,36584535,1060092,2023-09-26T00:00:00
297,Social Media - Facebook - Mar2022,Social Media,Facebook,16,2022-03-10,2022-04-16,33714,32375.19,7641224,577158,2022-03-04T00:00:00
298,Social Media - Facebook - Mar2022,Social Media,Facebook,49,2022-03-10,2022-04-16,33714,32375.19,7641224,577158,2022-03-03T00:00:00
299,Video - LinkedIn - Jan2024,Video,LinkedIn,2,2024-01-04,2024-03-25,27342,25647.56,2058509,84768,2023-12-30T00:00:00
300,Video - LinkedIn - Jan2024,Video,LinkedIn,55,2024-01-04,2024-03-25,27342,25647.56,2058509,84768,2024-01-02T00:00:00
301,Video - LinkedIn - Jan2024,Video,LinkedIn,62,2024-01-04,2024-03-25,27342,25647.56,2058509,84768,2023-12-30T00:00:00
302,Video - LinkedIn - Jan2024,Video,LinkedIn,13,2024-01-04,2024-03-25,27342,25647.56,2058509,84768,2024-01-01T00:00:00
303,Video - YouTube - Dec2020,Video,YouTube,63,2020-12-11,2021-01-03,88087,81790.62,12525975,723808,2020-12-07T00:00:00
304,Video - YouTube - Dec2020,Video,YouTube,27,2020-12-11,2021-01-03,88087,81790.62,12525975,723808,2020-12-08T00:00:00
305,Video - YouTube - Dec2020,Video,YouTube,43,2020-12-11,2021-01-03,88087,81790.62,12525975,723808,2020-12-10T00:00:00
306,Video - YouTube - Dec2020,Video,YouTube,41,2020-12-11,2021-01-03,88087,81790.62,12525975,723808,2020-11-29T00:00:00
307,Video - YouTube - Dec2020,Video,YouTube,24,2020-12-11,2021-01-03,88087,81790.62,12525975,723808,2020-11-27T00:00:00
308,Email - YouTube - Mar2021,Email,YouTube,48,2021-03-30,2021-05-07,476,389.65,32484,1899,2021-03-16T00:00:00
309,Email - YouTube - Mar2021,Email,YouTube,41,2021-03-30,2021-05-07,476,389.65,32484,1899,2021-03-25T00:00:00
310,Email - YouTube - Mar2021,Email,YouTube,36,2021-03-30,2021-05-07,476,389.65,32484,1899,2021-03-21T00:00:00
311,Email - YouTube - Mar2021,Email,YouTube,22,2021-03-30,2021-05-07,476,389.65,32484,1899,2021-03-26T00:00:00
312,Email - YouTube - Mar2021,Email,YouTube,40,2021-03-30,2021-05-07,476,389.65,32484,1899,2021-03-20T00:00:00
313,Influencer - Instagram - Nov2023,Influencer,Instagram,8,2023-11-24,2024-01-30,70811,63913.36,6082056,167471,2023-11-17T00:00:00
314,Influencer - Instagram - Nov2023,Influencer,Instagram,31,2023-11-24,2024-01-30,70811,63913.36,6082056,167471,2023-11-17T00:00:00
315,Influencer - Instagram - Aug2020,Influencer,Instagram,21,2020-08-28,2020-09-08,45030,38045.61,12322081,445683,2020-08-25T00:00:00
316,Influencer - Instagram - Aug2020,Influencer,Instagram,37,2020-08-28,2020-09-08,45030,38045.61,12322081,445683,2020-08-26T00:00:00
317,Influencer - Instagram - Aug2020,Influencer,Instagram,32,2020-08-28,2020-09-08,45030,38045.61,12322081,445683,2020-08-27T00:00:00
318,Influencer - Instagram - Aug2020,Influencer,Instagram,63,2020-08-28,2020-09-08,45030,38045.61,12322081,445683,2020-08-25T00:00:00
319,Social Media - Google - Mar2023,Social Media,Google,37,2023-03-06,2023-04-19,45738,47969.87,18906481,797894,2023-02-26T00:00:00
320,Social Media - Google - Mar2023,Social Media,Google,3,2023-03-06,2023-04-19,45738,47969.87,18906481,797894,2023-03-02T00:00:00
321,Social Media - Google - Mar2023,Social Media,Google,1,2023-03-06,2023-04-19,45738,47969.87,18906481,797894,2023-02-22T00:00:00
322,Social Media - Google - Mar2023,Social Media,Google,30,2023-03-06,2023-04-19,45738,47969.87,18906481,797894,2023-02-25T00:00:00
323,Video - TikTok - Jan2020,Video,TikTok,60,2020-01-10,2020-04-07,8409,8664.5,448929,15399,2020-01-08T00:00:00
324,Video - YouTube - Sep2022,Video,YouTube,33,2022-09-07,2022-09-23,83157,85799.45,30767131,2094975,2022-08-30T00:00:00
325,Video - YouTube - Sep2022,Video,YouTube,37,2022-09-07,2022-09-23,83157,85799.45,30767131,2094975,2022-08-24T00:00:00
326,Influencer - Instagram - May2023,Influencer,Instagram,31,2023-05-20,2023-07-19,22334,19593.2,5881181,323160,2023-05-15T00:00:00
327,Influencer - Instagram - May2023,Influencer,Instagram,47,2023-05-20,2023-07-19,22334,19593.2,5881181,323160,2023-05-08T00:00:00
328,Display - YouTube - Jul2020,Display,YouTube,52,2020-07-17,2020-08-22,7620,6958.18,2097770,85551,2020-07-16T00:00:00
329,Display - YouTube - Jul2020,Display,YouTube,20,2020-07-17,2020-08-22,7620,6958.18,2097770,85551,2020-07-09T00:00:00
330,Display - YouTube - Jul2020,Display,YouTube,56,2020-07-17,2020-08-22,7620,6958.18,2097770,85551,2020-07-04T00:00:00
331,Display - YouTube - Jul2020,Display,YouTube,37,2020-07-17,2020-08-22,7620,6958.18,2097770,85551,2020-07-14T00:00:00
332,Display - YouTube - Jul2020,Display,YouTube,21,2020-07-17,2020-08-22,7620,6958.18,2097770,85551,2020-07-10T00:00:00
333,Video - Facebook - Jan2024,Video,Facebook,49,2024-01-25,2024-04-20,70611,64189.7,13157640,906849,2024-01-16T00:00:00
334,Video - Facebook - Jan2024,Video,Facebook,6,2024-01-25,2024-04-20,70611,64189.7,13157640,906849,2024-01-21T00:00:00
335,Video - Facebook - Jan2024,Video,Facebook,58,2024-01-25,2024-04-20,70611,64189.7,13157640,906849,2024-01-22T00:00:00
336,Video - Facebook - Jan2024,Video,Facebook,37,2024-01-25,2024-04-20,70611,64189.7,13157640,906849,2024-01-17T00:00:00
337,Video - Facebook - Jan2024,Video,Facebook,45,2024-01-25,2024-04-20,70611,64189.7,13157640,906849,2024-01-22T00:00:00
338,Email - Google - Dec2024,Email,Google,25,2024-12-14,2025-01-09,7641,,1474091,105967,2024-12-11T00:00:00
339,Display - TikTok - May2023,Display,TikTok,9,2023-05-18,2023-06-06,29571,32998.86,8114816,400046,2023-05-10T00:00:00
340,Email - LinkedIn - Dec2021,Email,LinkedIn,11,2021-12-15,2022-01-03,9002,8419.53,1696240,69052,2021-12-02T00:00:00
341,Email - LinkedIn - Dec2021,Email,LinkedIn,31,2021-12-15,2022-01-03,9002,8419.53,1696240,69052,2021-12-04T00:00:00
342,Email - LinkedIn - Dec2021,Email,LinkedIn,61,2021-12-15,2022-01-03,9002,8419.53,1696240,69052,2021-12-12T00:00:00
343,Email - LinkedIn - Dec2021,Email,LinkedIn,50,2021-12-15,2022-01-03,9002,8419.53,1696240,69052,2021-12-03T00:00:00
344,Email - LinkedIn - Dec2021,Email,LinkedIn,6,2021-12-15,2022-01-03,9002,8419.53,1696240,69052,2021-12-02T00:00:00
345,Influencer - LinkedIn - Mar2020,Influencer,LinkedIn,8,2020-03-15,2020-04-01,64201,69619.7,19554288,1080145,2020-03-08T00:00:00
346,Influencer - LinkedIn - Mar2020,Influencer,LinkedIn,35,2020-03-15,2020-04-01,64201,69619.7,19554288,1080145,2020-03-12T00:00:00
347,Influencer - LinkedIn - Mar2020,Influencer,LinkedIn,42,2020-03-15,2020-04-01,64201,69619.7,19554288,1080145,2020-03-01T00:00:00
348,Influencer - LinkedIn - Mar2020,Influencer,LinkedIn,57,2020-03-15,2020-04-01,64201,69619.7,19554288,1080145,2020-03-07T00:00:00
349,Search - TikTok - Oct2022,Search,TikTok,36,2022-10-14,2022-11-25,17713,16613.1,5710878,99279,2022-10-10T00:00:00
350,Social Media - Twitter - Aug2020,Social Media,Twitter,30,2020-08-10,2020-09-12,21881,17879.11,2947264,104986,2020-07-31T00:00:00
351,Social Media - Twitter - Aug2020,Social Media,Twitter,45,2020-08-10,2020-09-12,21881,17879.11,2947264,104986,2020-08-06T00:00:00
352,Social Media - Twitter - Aug2020,Social Media,Twitter,29,2020-08-10,2020-09-12,21881,17879.11,2947264,104986,2020-08-07T00:00:00
353,Social Media - Twitter - Aug2020,Social Media,Twitter,26,2020-08-10,2020-09-12,21881,17879.11,2947264,104986,2020-08-07T00:00:00
354,Social Media - Twitter - Aug2020,Social Media,Twitter,28,2020-08-10,2020-09-12,21881,17879.11,2947264,104986,2020-08-03T00:00:00
355,Influencer - YouTube - Mar2023,Influencer,YouTube,39,2023-03-17,2023-04-11,14625,16261.27,3572723,168697,2023-03-08T00:00:00
356,Influencer - YouTube - Mar2023,Influencer,YouTube,61,2023-03-17,2023-04-11,14625,16261.27,3572723,168697,2023-03-07T00:00:00
357,Search - TikTok - Feb2024,Search,TikTok,2,2024-02-14,2024-04-11,27876,26183.01,1584496,77927,2024-02-09T00:00:00
358,Search - TikTok - Feb2024,Search,TikTok,57,2024-02-14,2024-04-11,27876,26183.01,1584496,77927,2024-02-08T00:00:00
359,Search - TikTok - Feb2024,Search,TikTok,26,2024-02-14,2024-04-11,27876,26183.01,1584496,77927,2024-02-10T00:00:00
360,Email - Google - May2020,Email,Google,12,2020-05-13,2020-07-15,919,873.94,131266,5908,2020-05-03T00:00:00
361,Email - Google - May2020,Email,Google,48,2020-05-13,2020-07-15,919,873.94,131266,5908,2020-05-06T00:00:00
362,Email - TikTok - Jan2022,Email,TikTok,53,2022-01-09,2022-03-20,9600,10902.23,-1135536,35697,2021-12-28T00:00:00
363,Email - TikTok - Jan2022,Email,TikTok,21,2022-01-09,2022-03-20,9600,10902.23,-1135536,35697,2022-01-02T00:00:00
