event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
364,2022-04-09T23:13:38,,session_89133,category,,,mobile,Firefox,1454
365,2020-01-15T00:53:30,,session_73664,search,,,,,981
366,2022-11-15T22:08:34,2706,session_29472,cart,,,tablet,Firefox,1273
367,2022-10-03T09:23:34,,session_39498,product_detail,33,223,tablet,Chrome,445
368,2023-04-02T06:55:05,,session_74366,search,,,desktop,Chrome,745
369,2023-07-25T07:02:01,2482,session_86756,cart,,,tablet,Safari,613
370,2024-01-12T22:31:28,1404,session_37799,search,,,mobile,Chrome,1502
371,2020-10-21T18:00:44,,session_11331,product_detail,59,880,mobile,Firefox,925
372,2024-09-26T01:53:45,,session_5192,home,,,tablet,Firefox,1329
373,2022-01-25T05:47:44,2214,session_34901,cart,,,mobile,Firefox,1685
374,2020-04-15T00:17:17,,session_89628,home,,,tablet,Firefox,1590
375,2021-08-07T20:39:22,,session_77313,account,,,mobile,Safari,1483
376,2022-07-30T07:20:53,1406,session_63679,search,,,,,311
377,2024-01-14T13:23:18,,session_58697,search,,,tablet,Chrome,370
378,2021-01-07T17:50:31,,session_3498,account,,,mobile,Samsung Internet,525
379,2021-11-07T11:51:55,,session_70778,home,,,mobile,Safari,1180
380,2021-03-01T19:26:46,,session_38338,checkout,,,desktop,Firefox,1558
381,2021-02-04T03:01:21,,session_7001,search,,,,,87
382,2024-08-30T00:41:46,2923,session_42705,category,,,mobile,Safari,1051
383,2024-04-06T04:49:52,4524,session_99983,home,,,desktop,Samsung Internet,650
384,2024-10-15T06:40:02,3019,session_15282,search,,,desktop,Samsung Internet,93
385,2022-06-04T15:52:42,,session_21957,category,,,tablet,Safari,1411
386,2023-07-13T05:58:31,,session_21230,category,,,tablet,Chrome,428
387,2024-06-17T23:23:32,3243,session_77460,account,,,tablet,Samsung Internet,163
388,2021-04-18T06:07:23,,session_61641,category,,,mobile,Safari,271
389,2022-10-16T01:05:36,,session_17728,home,,,desktop,Safari,1489
390,2022-06-11T10:52:57,,session_31125,account,,,tablet,Firefox,1459
391,2020-12-25T06:00:45,,session_36256,category,,,,,1054
392,2020-05-26T02:48:25,,session_24537,account,,,mobile,Chrome,1351
393,2021-04-15T14:54:10,,session_259,category,,,tablet,Firefox,358
394,2020-04-13T21:48:30,,session_27653,cart,,,mobile,Chrome,1720
395,2024-10-10T16:29:05,1612,session_1889,account,,,tablet,Chrome,750
396,2023-01-22T19:40:10,,session_99035,home,,,tablet,Edge,1193
397,2024-04-11T22:22:43,1254,session_39717,category,,,mobile,Chrome,598
398,2024-09-12T16:38:33,2549,session_68739,checkout,,,desktop,Samsung Internet,588
399,2023-06-21T00:58:32,,session_6064,home,,,desktop,Safari,1664
400,2024-08-06T18:37:42,4182,session_97938,checkout,,,desktop,Chrome,1792
401,2022-10-13T20:32:04,,session_51814,cart,,,mobile,Samsung Internet,577
402,2024-09-03T20:21:08,,session_64902,product_detail,9,1360,desktop,Firefox,476
403,2023-09-21T10:18:05,3751,session_85477,checkout,,,desktop,Edge,266
404,2020-03-28T03:53:23,,session_83025,product_detail,47,1161,desktop,Edge,1449
405,2020-12-17T18:10:22,,session_62788,category,,,mobile,Chrome,1633
406,2022-10-05T13:32:16,734,session_72790,cart,,,mobile,Safari,1309
407,2020-02-08T17:35:49,,session_32321,search,,,mobile,Samsung Internet,1796
408,2023-09-28T05:09:13,2757,session_87566,checkout,,,mobile,Samsung Internet,849
409,2023-01-06T13:16:12,,session_30828,cart,,,tablet,Edge,1569
410,2023-09-22T06:03:16,2372,session_31304,search,,,desktop,Safari,1279
411,2023-10-04T01:33:01,,session_95530,home,,,desktop,Chrome,1173
412,2023-02-17T22:26:29,,session_51215,category,,,tablet,Firefox,214
413,2020-08-20T04:44:35,,session_77133,product_detail,14,,mobile,Samsung Internet,88
414,2021-01-09T05:31:43,,session_28063,category,,,desktop,Samsung Internet,1193
415,2023-04-09T12:38:35,4131,session_37593,cart,,,tablet,Safari,396
416,2021-12-31T17:05:01,4902,session_27958,checkout,,,desktop,Samsung Internet,562
417,2022-07-03T02:14:50,,session_88733,category,,,tablet,Samsung Internet,1139
418,2020-01-23T18:10:56,,session_43226,cart,,,desktop,Safari,1097
419,2020-11-22T20:39:53,,session_35340,search,,,tablet,Firefox,1156
420,2023-08-15T01:30:17,3629,session_13969,checkout,,,desktop,Samsung Internet,1249
421,2024-06-22T20:29:32,340,session_18095,search,,,desktop,Safari,1013
422,2023-02-24T12:28:52,1601,session_11996,category,,,,,820
423,2022-02-28T09:21:37,511,session_76414,home,,,desktop,Samsung Internet,934
424,2024-03-23T22:17:33,,session_32643,home,,,desktop,Samsung Internet,84
425,2020-01-08T19:35:02,,session_39713,category,,,tablet,Samsung Internet,536
426,2022-01-31T13:21:09,1215,session_4508,home,,,tablet,Edge,1290
427,2021-08-09T16:29:16,,session_86912,search,,,desktop,Chrome,1546
428,2024-12-29T03:55:06,3397,session_80109,home,,,mobile,Safari,516
429,2023-03-06T01:31:23,4887,session_2238,category,,,mobile,Safari,677
430,2022-11-30T02:53:02,,session_92171,cart,,,mobile,Samsung Internet,615
431,2024-12-05T23:59:35,1188,session_30073,search,,,desktop,Chrome,905
432,2023-08-21T04:15:48,4943,session_2966,cart,,,desktop,Firefox,272
433,2023-03-11T12:35:53,,session_62201,category,,,mobile,Safari,1580
434,2024-06-02T22:04:19,2319,session_86674,checkout,,,,,1402
435,2023-02-18T09:35:26,,session_67622,search,,,tablet,Samsung Internet,323
436,2021-01-05T01:28:52,,session_65650,search,,,desktop,Firefox,1487
437,2021-05-01T17:47:00,,session_49871,product_detail,64,1109,tablet,Safari,1782
438,2021-02-19T07:40:10,,session_86191,checkout,,,tablet,Samsung Internet,1518
439,2022-04-10T23:33:38,3169,session_49309,cart,,,tablet,Firefox,498
440,2024-09-15T22:30:07,,session_49794,cart,,,tablet,Safari,851
441,2024-06-23T06:39:21,636,session_90110,category,,,mobile,Firefox,1114
442,2022-03-17T11:02:37,1105,session_87620,home,,,desktop,Firefox,502
443,2021-03-20T10:23:16,,session_75452,search,,,mobile,Samsung Internet,679
444,2024-03-24T14:01:17,4257,session_94619,product_detail,57,,mobile,Safari,98
445,2022-02-13T03:32:20,,session_16631,search,,,desktop,Edge,644
446,2021-06-17T23:48:31,,session_33320,cart,,,tablet,Firefox,562
447,2024-01-20T16:51:54,,session_53705,home,,,desktop,Edge,1774
448,2022-01-18T23:26:49,,session_3310,search,,,tablet,Edge,354
449,2021-05-11T04:01:08,,session_58794,product_detail,61,,tablet,Samsung Internet,-1440
450,2024-12-23T19:44:21,,session_94428,search,,,mobile,Samsung Internet,85
451,2023-01-06T01:40:52,,session_24958,cart,,,desktop,Edge,1211
452,2022-08-29T12:07:26,3906,session_37166,account,,,desktop,Chrome,1513
453,2023-07-10T22:38:43,,session_31267,home,,,desktop,Firefox,138
454,2024-08-14T18:08:11,556,session_72214,account,,,desktop,Firefox,718
455,2020-09-17T04:28:46,3948,session_83216,search,,,desktop,Chrome,487
456,2023-10-12T17:30:54,2621,session_71961,cart,,,mobile,Safari,600
457,2022-05-30T05:24:26,,session_11470,search,,,mobile,Samsung Internet,475
458,2023-05-15T11:16:57,963,session_33457,account,,,desktop,Firefox,1524
459,2021-04-09T08:19:52,,session_36880,category,,,tablet,Samsung Internet,1151
460,2020-09-16T17:05:53,,session_59688,checkout,,,mobile,Samsung Internet,1581
461,2021-05-16T16:06:30,,session_25544,category,,,mobile,Chrome,634
462,2021-09-26T12:37:31,,session_33925,search,,,tablet,Safari,404
463,2022-09-28T11:38:17,,session_36838,account,,,,,1184
464,2020-06-08T10:27:23,,session_94183,home,,,mobile,Samsung Internet,1762
465,2024-08-28T20:24:38,1443,session_37487,category,,,desktop,Samsung Internet,1091
466,2021-03-14T12:25:01,,session_37180,checkout,,,mobile,Safari,1740
467,2024-02-08T17:49:40,,session_46211,product_detail,31,656,desktop,Firefox,950
468,2021-08-17T05:15:23,,session_19121,search,,,,,802
469,2022-05-23T06:37:42,46,session_42402,home,,,tablet,Samsung Internet,624
470,2024-01-02T08:49:52,,session_70027,account,,,desktop,Safari,415
471,2030-01-01T00:00:00,,session_68056,cart,,,,,447
472,2024-02-11T17:29:44,,session_79501,category,,,mobile,Samsung Internet,823
473,2020-12-12T00:13:34,,session_7448,checkout,,,mobile,Safari,1175
474,2020-09-28T06:59:48,,session_6537,search,,,mobile,Edge,1775
475,2022-08-13T06:50:17,3337,session_80871,home,,,tablet,Samsung Internet,393
476,2024-12-05T15:24:50,,session_82620,cart,,,tablet,Chrome,1481
477,2023-12-16T15:25:50,709,session_43593,cart,,,mobile,Samsung Internet,386
478,2023-12-05T13:25:43,,session_20452,account,,,desktop,Firefox,949
479,2020-03-13T16:30:33,,session_71929,home,,,desktop,Safari,1779
480,2020-05-01T19:12:41,,session_80423,account,,,desktop,Edge,106
481,2023-02-13T11:52:56,3750,session_31229,home,,,desktop,Chrome,692
482,2024-06-22T12:07:06,3158,session_42506,cart,,,,,518
483,2023-05-19T20:37:05,4019,session_86406,category,,,tablet,Samsung Internet,1403
484,2024-05-04T18:34:17,,session_28884,cart,,,mobile,Firefox,1797
485,2021-05-09T18:51:08,,session_16343,category,,,tablet,Samsung Internet,782
486,2022-05-27T16:38:55,,session_99340,account,,,desktop,Edge,473
487,2024-08-24T04:17:02,907,session_22279,search,,,tablet,Chrome,1400
488,2024-04-11T03:24:44,665,session_2943,cart,,,tablet,Firefox,1065
489,2023-10-13T03:10:04,321,session_44511,home,,,desktop,Samsung Internet,1581
490,2020-02-24T09:43:24,,session_84870,product_detail,43,,desktop,Samsung Internet,1637
491,2021-02-17T09:36:53,,session_28649,category,,,tablet,Safari,1421
492,2022-05-26T09:13:17,,session_16555,account,,,tablet,Safari,1370
493,2021-09-14T12:22:46,,session_76650,checkout,,,tablet,Firefox,666
494,2023-07-05T01:16:55,,session_55141,search,,,,,557
495,2024-11-25T21:19:19,4175,session_62987,category,,,mobile,Firefox,1380
496,2022-06-05T10:34:20,,session_69148,product_detail,6,1303,desktop,Chrome,1521
497,2021-05-25T23:46:34,,session_43997,checkout,,,mobile,Samsung Internet,1699
498,2023-09-23T13:19:23,1254,session_39831,category,,,desktop,Safari,1683
499,2024-08-25T04:32:09,,session_91622,product_detail,25,1211,tablet,Edge,1214
500,2021-09-14T13:41:23,,session_25356,product_detail,64,1224,mobile,Samsung Internet,1447
501,2024-03-08T10:59:14,,session_62378,home,,,tablet,Firefox,1761
502,2020-06-01T00:10:51,,session_36285,checkout,,,tablet,Safari,1507
503,2020-11-10T21:01:38,,session_86978,product_detail,41,,mobile,Samsung Internet,1234
504,2022-03-16T19:12:29,,session_45972,cart,,,tablet,Chrome,495
505,2022-12-27T07:52:42,,session_75289,category,,,mobile,Chrome,1643
506,2021-05-18T15:52:06,,session_47656,home,,,,,1632
507,2023-03-22T13:38:05,812,session_92586,search,,,desktop,Chrome,1608
508,2020-05-26T02:48:42,,session_29091,search,,,mobile,Safari,1636
509,2022-10-01T19:03:38,3576,session_57443,account,,,tablet,Edge,617
510,2024-01-31T19:33:49,,session_35746,search,,,desktop,Edge,384
511,2020-09-27T13:56:08,2398,session_76940,cart,,,desktop,Firefox,1071
512,2024-05-17T07:21:25,1427,session_39421,product_detail,55,,desktop,Safari,-262
513,2021-04-03T19:10:24,,session_9768,checkout,,,,,548
514,2024-10-06T18:10:39,4637,session_51463,account,,,desktop,Chrome,470
515,2020-12-27T15:39:09,,session_24675,account,,,tablet,Firefox,1364
516,2024-08-07T22:04:24,,session_73325,account,,,tablet,Chrome,318
517,2021-08-20T10:48:49,3583,session_40175,category,,,tablet,Edge,566
518,2023-08-30T08:32:44,1848,session_90751,category,,,desktop,Edge,828
519,2020-01-14T21:50:27,,session_32919,search,,,tablet,Edge,324
520,2024-02-22T23:13:42,,session_69370,search,,,desktop,Edge,279
521,2024-02-12T20:53:57,,session_86816,category,,,desktop,Firefox,894
522,2023-07-11T07:47:41,,session_78048,category,,,tablet,Chrome,67
523,2023-12-30T02:32:34,,session_49580,account,,,mobile,Safari,1635
524,2024-01-10T11:48:35,1194,session_80114,account,,,desktop,Safari,189
525,2020-07-09T05:11:49,,session_9933,cart,,,desktop,Edge,1780
526,2023-04-08T01:08:01,2824,session_70864,checkout,,,mobile,Samsung Internet,598
527,2020-04-02T04:34:44,,session_1163,checkout,,,mobile,Edge,864
528,2021-03-29T04:24:26,210,session_76930,category,,,mobile,Edge,759
529,2023-05-11T07:50:31,,session_95324,account,,,tablet,Samsung Internet,1106
530,2021-08-26T23:19:24,,session_90129,account,,,mobile,Safari,833
531,2020-05-06T16:49:12,,session_66771,account,,,mobile,Edge,1625
532,2022-04-07T20:51:36,,session_41194,home,,,tablet,Firefox,1071
533,2020-10-23T10:30:13,,session_41993,checkout,,,desktop,Chrome,1272
534,2022-07-13T22:18:06,4945,session_18020,cart,,,desktop,Edge,1107
535,2021-01-05T17:45:50,,session_58522,category,,,tablet,Samsung Internet,403
536,2022-01-14T20:17:49,,session_72272,cart,,,desktop,Edge,871
537,2022-10-02T01:27:13,,session_95358,cart,,,desktop,Edge,1661
538,2023-02-23T23:13:48,,session_25794,search,,,desktop,Samsung Internet,137
539,2021-03-19T23:45:54,,session_28424,cart,,,tablet,Samsung Internet,736
540,2020-06-06T17:00:33,,session_21982,account,,,mobile,Samsung Internet,1694
541,2022-03-06T04:59:39,104,session_48084,home,,,desktop,Edge,255
542,2021-08-03T09:22:03,,session_3482,account,,,tablet,Edge,106
543,2021-06-05T11:36:09,,session_99835,product_detail,2,,,,528
544,2020-05-07T02:38:29,,session_1494,cart,,,desktop,Edge,919
545,2022-02-18T22:06:37,,session_71712,home,,,tablet,Samsung Internet,-169
546,2022-12-16T16:33:56,3227,session_59738,home,,,desktop,Samsung Internet,894
547,2020-10-29T18:13:21,2576,session_68342,category,,,mobile,Firefox,540
548,2021-05-22T06:09:04,,session_47581,checkout,,,tablet,Samsung Internet,437
549,2020-10-25T14:55:04,,session_4406,account,,,tablet,Chrome,88
550,2024-11-16T19:43:20,,session_48958,account,,,desktop,Edge,184
551,2023-05-25T14:37:38,3405,session_67295,cart,,,tablet,Safari,699
552,2024-04-16T08:44:55,288,session_21287,search,,,desktop,Edge,825
553,2020-07-12T23:15:30,,session_44265,checkout,,,tablet,Samsung Internet,1097
554,2021-12-03T03:43:43,,session_96307,account,,,desktop,Edge,1213
555,2023-02-22T09:44:50,,session_20866,account,,,tablet,Firefox,1648
556,2023-06-09T23:11:04,,session_70223,search,,,desktop,Samsung Internet,807
557,2023-01-09T12:45:03,1165,session_84541,home,,,mobile,Safari,212
558,2021-03-11T05:57:43,,session_63107,cart,,,desktop,Firefox,1611
559,2023-03-18T21:08:54,1109,session_25086,cart,,,desktop,Edge,815
560,2020-08-03T16:31:08,,session_66462,account,,,desktop,Samsung Internet,1401
561,2023-08-02T09:23:25,,session_52210,checkout,,,tablet,Edge,1142
562,2020-02-18T23:32:37,,session_8287,search,,,,,652
563,2024-06-09T00:55:23,1488,session_93494,home,,,tablet,Safari,274
564,2024-06-12T01:26:07,1510,session_47350,category,,,desktop,Chrome,955
565,2023-12-02T02:55:38,4919,session_31822,product_detail,49,,mobile,Firefox,243
566,2020-07-08T01:28:54,,session_48678,product_detail,14,,mobile,Chrome,1782
567,2020-10-04T20:04:21,,session_29356,product_detail,4,,mobile,Safari,661
568,2021-09-04T19:14:50,3939,session_46658,category,,,tablet,Chrome,368
569,2021-03-19T21:48:47,,session_20207,home,,,desktop,Edge,819
570,2024-03-19T17:55:53,1710,session_18186,product_detail,10,,tablet,Safari,512
571,2021-02-27T14:25:18,,session_65820,account,,,mobile,Chrome,1331
572,2022-04-25T21:01:57,1508,session_64815,search,,,tablet,Safari,1448
573,2021-10-15T12:03:17,,session_92759,account,,,mobile,Safari,1387
574,2020-09-30T01:17:12,,session_2723,cart,,,desktop,Edge,1508
575,2020-12-24T05:43:18,,session_67074,checkout,,,tablet,Firefox,1176
576,2024-12-16T06:16:10,725,session_84272,home,,,tablet,Safari,1120
577,2024-07-12T10:45:56,4892,session_16577,search,,,mobile,Edge,1325
578,2023-07-27T05:33:25,1405,session_56802,home,,,mobile,Samsung Internet,195
579,2022-10-07T16:35:50,,session_29110,product_detail,9,132,desktop,Safari,858
580,2021-02-23T04:04:47,,session_86730,checkout,,,desktop,Firefox,1494
581,2030-01-01T00:00:00,,session_70969,cart,,,tablet,Edge,327
582,2021-10-19T18:07:03,,session_68450,checkout,,,tablet,Samsung Internet,1716
583,2021-09-27T06:15:23,2408,session_7800,home,,,mobile,Chrome,1605
584,2022-06-04T16:37:09,,session_29882,cart,,,mobile,Firefox,1200
585,2022-01-16T00:27:42,,session_55350,cart,,,tablet,Samsung Internet,366
586,2021-10-06T22:41:27,,session_29368,account,,,desktop,Edge,1719
587,2024-04-27T23:10:28,,session_34635,product_detail,18,1260,desktop,Firefox,1208
588,2022-02-18T07:48:49,,session_25171,search,,,desktop,Chrome,1502
589,2021-10-03T22:00:55,,session_57485,category,,,tablet,Safari,1312
590,2030-01-01T00:00:00,3221,session_62657,cart,,,mobile,Samsung Internet,764
591,2021-12-27T17:40:58,1510,session_72473,cart,,,tablet,Firefox,692
592,2022-12-04T21:53:03,3593,session_11196,product_detail,3,669,tablet,Safari,1301
593,2020-12-17T17:15:35,,session_87592,home,,,tablet,Chrome,298
594,2022-08-26T01:00:02,2039,session_98222,search,,,mobile,Chrome,708
595,2021-08-27T18:47:31,,session_91389,checkout,,,mobile,Samsung Internet,963
596,2023-02-03T02:41:30,,session_80850,search,,,mobile,Edge,918
597,2020-01-05T14:11:15,,session_90810,product_detail,47,,tablet,Edge,1102
598,2021-04-01T08:35:12,3109,session_82693,account,,,desktop,Edge,1442
599,2023-06-27T12:39:33,,session_84752,search,,,tablet,Firefox,299
600,2024-10-29T08:58:35,2512,session_17627,product_detail,23,,desktop,Chrome,229
601,2023-11-15T04:06:36,1460,session_85489,cart,,,desktop,Safari,1244
602,2020-09-16T14:48:40,,session_30611,checkout,,,desktop,Edge,586
603,2022-04-15T05:15:29,,session_14536,account,,,mobile,Edge,155
604,2024-01-20T00:30:06,,session_70026,checkout,,,mobile,Samsung Internet,725
605,2021-03-04T12:23:24,,session_80681,cart,,,mobile,Chrome,1032
606,2024-08-17T16:49:19,4140,session_35556,home,,,tablet,Edge,1175
607,2024-10-18T17:12:50,3973,session_30497,checkout,,,mobile,Edge,979
608,2023-12-05T05:12:46,,session_38778,account,,,tablet,Edge,611
609,2024-07-16T01:57:36,,session_69742,category,,,desktop,Firefox,1439
610,2020-07-31T23:50:04,,session_51012,category,,,desktop,Safari,1156
611,2023-07-09T21:14:43,,session_77561,home,,,desktop,Firefox,145
612,2030-01-01T00:00:00,,session_89720,checkout,,,tablet,Firefox,1791
613,2023-03-28T10:12:06,,session_36760,category,,,mobile,Safari,151
614,2023-08-30T06:02:54,2020,session_32273,category,,,desktop,Chrome,909
615,2023-12-14T03:16:00,,session_80010,search,,,desktop,Chrome,880
616,2023-07-20T19:23:29,,session_77746,cart,,,desktop,Firefox,466
617,2020-09-12T19:08:20,,session_93860,home,,,desktop,Firefox,112
618,2024-04-17T08:49:59,602,session_38895,checkout,,,tablet,Firefox,1656
619,2021-01-11T00:09:50,,session_22212,product_detail,7,58,desktop,Safari,985
620,2021-07-15T03:43:54,,session_53597,account,,,tablet,Samsung Internet,172
621,2023-05-26T17:37:00,,session_50690,product_detail,20,,desktop,Safari,1005
622,2021-06-24T11:44:27,,session_48410,checkout,,,desktop,Chrome,276
623,2021-04-20T08:18:03,,session_46136,search,,,tablet,Safari,819
624,2023-02-11T08:57:17,1708,session_94910,home,,,mobile,Safari,1484
625,2022-06-08T01:44:42,3553,session_92526,cart,,,mobile,Samsung Internet,689
